KHACHHANG_ID,NGAY,UP,DOWN,NGAY_THANHLY,THANHLY
409750,1/1/2023,0,0,3/17/2023,1
409750,1/2/2023,0,10,3/17/2023,1
409750,1/18/2023,0,0,3/17/2023,1
409750,1/19/2023,0,0,3/17/2023,1
409750,1/20/2023,0,0,3/17/2023,1
409750,1/21/2023,1,1,3/17/2023,1
409750,1/31/2023,0,2,3/17/2023,1
409750,2/8/2023,0,0,3/17/2023,1
409787,12/31/2022,0,0,6/15/2023,1
409787,1/1/2023,42,378,6/15/2023,1
409787,1/8/2023,56,510,6/15/2023,1
409787,1/15/2023,0,2,6/15/2023,1
409787,1/16/2023,9,88,6/15/2023,1
409787,1/31/2023,206,1606,6/15/2023,1
409787,2/28/2023,42,276,6/15/2023,1
409787,3/8/2023,0,0,6/15/2023,1
409787,3/9/2023,0,0,6/15/2023,1
409830,12/31/2022,0,8,6/29/2023,1
409830,1/3/2023,0,132,6/29/2023,1
409830,1/4/2023,0,8,6/29/2023,1
409830,1/5/2023,6,114,6/29/2023,1
409830,1/6/2023,0,52,6/29/2023,1
409830,1/7/2023,0,18,6/29/2023,1
409830,1/9/2023,0,40,6/29/2023,1
409830,1/10/2023,0,70,6/29/2023,1
409830,1/12/2023,0,66,6/29/2023,1
409830,1/13/2023,2,54,6/29/2023,1
409830,1/15/2023,0,46,6/29/2023,1
409830,1/17/2023,6,88,6/29/2023,1
409830,1/31/2023,0,20,6/29/2023,1
409830,2/1/2023,6,180,6/29/2023,1
409830,2/9/2023,8,262,6/29/2023,1
409830,2/15/2023,18,184,6/29/2023,1
409830,2/28/2023,0,0,6/29/2023,1
409830,3/1/2023,0,4,6/29/2023,1
409830,3/4/2023,0,16,6/29/2023,1
409830,3/5/2023,2,68,6/29/2023,1
409830,3/6/2023,4,124,6/29/2023,1
409830,3/10/2023,2,134,6/29/2023,1
409830,3/12/2023,30,856,6/29/2023,1
409830,3/29/2023,2,146,6/29/2023,1
409830,3/30/2023,2,66,6/29/2023,1
409830,3/31/2023,22,676,6/29/2023,1
409830,4/13/2023,108,726,6/29/2023,1
409830,4/25/2023,2,66,6/29/2023,1
409830,4/26/2023,2,142,6/29/2023,1
409830,4/27/2023,46,78,6/29/2023,1
409830,4/28/2023,2,84,6/29/2023,1
409830,4/30/2023,4,120,6/29/2023,1
409830,5/5/2023,6,204,6/29/2023,1
409830,5/9/2023,24,388,6/29/2023,1
409830,5/16/2023,22,100,6/29/2023,1
409830,5/17/2023,4,124,6/29/2023,1
409830,5/18/2023,0,42,6/29/2023,1
409830,5/19/2023,6,276,6/29/2023,1
409830,5/23/2023,10,258,6/29/2023,1
409830,5/31/2023,4,132,6/29/2023,1
409830,6/1/2023,0,6,6/29/2023,1
409830,6/2/2023,4,144,6/29/2023,1
409830,6/4/2023,0,34,6/29/2023,1
409830,6/5/2023,0,14,6/29/2023,1
409830,6/6/2023,2,72,6/29/2023,1
409830,6/7/2023,0,0,6/29/2023,1
409882,12/31/2022,40,350,4/1/2023,1
409882,1/22/2023,6,50,4/1/2023,1
409882,1/30/2023,0,8,4/1/2023,1
409882,1/31/2023,6,96,4/1/2023,1
409882,2/6/2023,34,148,4/1/2023,1
409882,2/13/2023,12,56,4/1/2023,1
409882,2/16/2023,32,118,4/1/2023,1
409882,2/21/2023,24,110,4/1/2023,1
409882,2/26/2023,14,46,4/1/2023,1
409882,2/28/2023,34,150,4/1/2023,1
409882,3/7/2023,46,168,4/1/2023,1
409882,3/15/2023,72,290,4/1/2023,1
409882,3/31/2023,28,120,4/1/2023,1
409886,12/31/2022,4,62,6/7/2023,1
409886,1/5/2023,22,556,6/7/2023,1
409958,1/3/2023,0,0,6/22/2023,1
409976,12/31/2022,2,25,2/22/2023,1
409976,1/17/2023,0,0,2/22/2023,1
409976,1/18/2023,0,0,2/22/2023,1
409976,1/19/2023,0,0,2/22/2023,1
409976,1/20/2023,0,0,2/22/2023,1
409976,1/28/2023,0,0,2/22/2023,1
409976,1/29/2023,0,0,2/22/2023,1
410037,12/31/2022,0,18,4/10/2023,1
410037,1/2/2023,8,217,4/10/2023,1
410037,1/28/2023,1,21,4/10/2023,1
410037,1/31/2023,1,21,4/10/2023,1
410037,2/2/2023,0,20,4/10/2023,1
410037,2/5/2023,7,182,4/10/2023,1
410115,12/31/2022,8,0,4/1/2023,1
410115,1/16/2023,0,10,4/1/2023,1
410115,1/17/2023,16,228,4/1/2023,1
410115,1/28/2023,0,34,4/1/2023,1
410115,1/31/2023,0,6,4/1/2023,1
410115,2/2/2023,18,212,4/1/2023,1
410115,2/28/2023,0,2,4/1/2023,1
410115,3/1/2023,8,54,4/1/2023,1
410115,3/21/2023,4,24,4/1/2023,1
410115,3/31/2023,4,20,4/1/2023,1
410162,12/31/2022,0,8,2/22/2023,1
410162,1/25/2023,0,0,2/22/2023,1
410162,2/2/2023,0,0,2/22/2023,1
410162,2/3/2023,0,0,2/22/2023,1
410170,12/31/2022,0,35,4/24/2023,1
410170,1/5/2023,0,17,4/24/2023,1
410170,1/8/2023,1,48,4/24/2023,1
410170,1/19/2023,0,7,4/24/2023,1
410170,1/21/2023,0,2,4/24/2023,1
410170,1/23/2023,1,21,4/24/2023,1
410170,1/27/2023,0,14,4/24/2023,1
410170,1/31/2023,1,45,4/24/2023,1
410170,2/16/2023,0,10,4/24/2023,1
410170,2/19/2023,1,32,4/24/2023,1
410170,2/28/2023,0,31,4/24/2023,1
410170,3/7/2023,0,21,4/24/2023,1
410170,3/14/2023,0,6,4/24/2023,1
410170,3/16/2023,0,5,4/24/2023,1
410170,3/17/2023,0,4,4/24/2023,1
410170,3/18/2023,1,40,4/24/2023,1
410170,3/31/2023,1,44,4/24/2023,1
410170,4/18/2023,0,12,4/24/2023,1
410170,4/30/2023,0,9,4/24/2023,1
410236,12/31/2022,0,36,2/2/2023,1
410236,1/1/2023,0,0,2/2/2023,1
410252,12/31/2022,12,468,6/19/2023,1
410252,1/24/2023,2,114,6/19/2023,1
410252,1/31/2023,12,542,6/19/2023,1
410252,2/24/2023,2,62,6/19/2023,1
410252,2/28/2023,2,100,6/19/2023,1
410252,3/6/2023,2,110,6/19/2023,1
410252,3/13/2023,0,0,6/19/2023,1
410350,12/31/2022,382,1620,5/20/2023,1
410350,1/24/2023,0,16,5/20/2023,1
410350,1/25/2023,2,42,5/20/2023,1
410350,1/26/2023,4,86,5/20/2023,1
410350,1/28/2023,0,12,5/20/2023,1
410350,1/29/2023,8,56,5/20/2023,1
410350,1/30/2023,0,42,5/20/2023,1
410350,1/31/2023,0,18,5/20/2023,1
410350,2/1/2023,2,26,5/20/2023,1
410350,2/2/2023,6,32,5/20/2023,1
410350,2/3/2023,4,26,5/20/2023,1
410350,2/4/2023,8,46,5/20/2023,1
410350,2/5/2023,8,68,5/20/2023,1
410350,2/7/2023,4,12,5/20/2023,1
410350,2/8/2023,10,30,5/20/2023,1
410350,2/9/2023,4,34,5/20/2023,1
410350,2/10/2023,54,268,5/20/2023,1
410350,2/14/2023,10,40,5/20/2023,1
410350,2/15/2023,116,492,5/20/2023,1
410743,12/31/2022,0,2,5/6/2023,1
410780,12/31/2022,6,105,6/12/2023,1
410780,1/4/2023,0,17,6/12/2023,1
410780,1/5/2023,1,37,6/12/2023,1
410780,1/6/2023,0,31,6/12/2023,1
410797,1/31/2023,13,276,4/11/2023,1
410797,2/20/2023,0,2,4/11/2023,1
410833,12/31/2022,2,82,6/7/2023,1
410833,1/3/2023,6,206,6/7/2023,1
410833,1/10/2023,0,38,6/7/2023,1
410833,1/12/2023,16,144,6/7/2023,1
410833,1/18/2023,0,0,6/7/2023,1
410833,1/28/2023,0,2,6/7/2023,1
410833,1/29/2023,0,38,6/7/2023,1
410833,1/31/2023,0,12,6/7/2023,1
410833,2/1/2023,10,238,6/7/2023,1
410833,2/17/2023,0,36,6/7/2023,1
410845,1/2/2023,0,2,2/28/2023,1
410845,1/3/2023,0,3,2/28/2023,1
410845,1/4/2023,0,2,2/28/2023,1
410845,1/5/2023,0,3,2/28/2023,1
410845,1/6/2023,0,0,2/28/2023,1
410845,1/7/2023,0,2,2/28/2023,1
410845,1/8/2023,0,0,2/28/2023,1
410845,1/9/2023,0,0,2/28/2023,1
410845,1/10/2023,0,0,2/28/2023,1
410845,1/11/2023,0,0,2/28/2023,1
410845,1/12/2023,0,2,2/28/2023,1
410845,1/14/2023,0,1,2/28/2023,1
410845,1/15/2023,0,0,2/28/2023,1
410845,1/17/2023,0,0,2/28/2023,1
410845,1/18/2023,0,0,2/28/2023,1
410845,1/20/2023,0,1,2/28/2023,1
410845,1/22/2023,0,6,2/28/2023,1
410845,1/23/2023,0,1,2/28/2023,1
410845,1/24/2023,0,1,2/28/2023,1
410845,1/25/2023,0,0,2/28/2023,1
410845,1/26/2023,0,1,2/28/2023,1
410845,1/30/2023,0,0,2/28/2023,1
410845,1/31/2023,0,0,2/28/2023,1
410845,2/1/2023,0,0,2/28/2023,1
410845,2/2/2023,0,0,2/28/2023,1
410845,2/5/2023,0,2,2/28/2023,1
410845,2/6/2023,0,3,2/28/2023,1
410845,2/7/2023,0,2,2/28/2023,1
410845,2/8/2023,0,1,2/28/2023,1
410845,2/9/2023,0,1,2/28/2023,1
410845,2/10/2023,0,1,2/28/2023,1
410845,2/11/2023,0,0,2/28/2023,1
410845,2/12/2023,0,0,2/28/2023,1
410845,2/14/2023,0,1,2/28/2023,1
410845,2/15/2023,0,1,2/28/2023,1
410845,2/16/2023,0,2,2/28/2023,1
410845,2/17/2023,0,1,2/28/2023,1
410845,2/19/2023,0,0,2/28/2023,1
410845,2/20/2023,0,1,2/28/2023,1
410845,2/21/2023,0,1,2/28/2023,1
410845,2/23/2023,0,1,2/28/2023,1
410845,2/24/2023,0,1,2/28/2023,1
410845,2/25/2023,0,3,2/28/2023,1
410845,2/26/2023,0,0,2/28/2023,1
410845,2/27/2023,0,0,2/28/2023,1
410860,12/31/2022,6,275,4/16/2023,1
410860,1/7/2023,0,3,4/16/2023,1
410860,1/8/2023,1,51,4/16/2023,1
410860,1/10/2023,6,345,4/16/2023,1
410860,1/21/2023,0,9,4/16/2023,1
410860,1/22/2023,0,53,4/16/2023,1
410860,1/31/2023,7,301,4/16/2023,1
410860,2/2/2023,0,25,4/16/2023,1
410860,2/3/2023,0,1,4/16/2023,1
410860,2/4/2023,0,14,4/16/2023,1
410860,2/5/2023,0,17,4/16/2023,1
410860,2/6/2023,0,24,4/16/2023,1
410860,2/7/2023,0,15,4/16/2023,1
410860,2/8/2023,1,36,4/16/2023,1
411051,12/31/2022,8,110,6/27/2023,1
411051,1/12/2023,0,2,6/27/2023,1
411051,1/13/2023,0,2,6/27/2023,1
411051,1/14/2023,0,14,6/27/2023,1
411051,1/18/2023,0,4,6/27/2023,1
411051,1/27/2023,0,1,6/27/2023,1
411051,1/31/2023,0,15,6/27/2023,1
411051,2/6/2023,0,0,6/27/2023,1
411051,2/7/2023,1,35,6/27/2023,1
411051,2/16/2023,0,0,6/27/2023,1
411051,2/28/2023,7,93,6/27/2023,1
411051,3/17/2023,0,0,6/27/2023,1
411051,3/18/2023,0,4,6/27/2023,1
411051,3/19/2023,0,6,6/27/2023,1
411051,3/20/2023,1,12,6/27/2023,1
411051,3/23/2023,0,20,6/27/2023,1
411051,3/28/2023,0,0,6/27/2023,1
411051,3/31/2023,1,30,6/27/2023,1
411051,5/18/2023,0,0,6/27/2023,1
411051,5/19/2023,1,0,6/27/2023,1
411051,5/21/2023,0,0,6/27/2023,1
411051,5/22/2023,1,1,6/27/2023,1
411051,5/24/2023,0,2,6/27/2023,1
411051,5/25/2023,0,0,6/27/2023,1
411051,5/26/2023,0,1,6/27/2023,1
411051,5/28/2023,2,3,6/27/2023,1
411051,5/31/2023,2,6,6/27/2023,1
411051,6/2/2023,2,8,6/27/2023,1
411051,6/5/2023,0,0,6/27/2023,1
411051,6/6/2023,7,16,6/27/2023,1
411051,6/13/2023,24,85,6/27/2023,1
411096,12/31/2022,2,24,3/20/2023,1
411096,1/2/2023,0,0,3/20/2023,1
411096,1/3/2023,0,12,3/20/2023,1
411096,1/5/2023,0,8,3/20/2023,1
411096,1/6/2023,2,56,3/20/2023,1
411096,1/11/2023,0,4,3/20/2023,1
411096,1/12/2023,0,8,3/20/2023,1
411096,1/13/2023,0,10,3/20/2023,1
411096,1/14/2023,0,44,3/20/2023,1
411096,1/31/2023,14,228,3/20/2023,1
411096,2/1/2023,0,20,3/20/2023,1
411096,2/4/2023,0,30,3/20/2023,1
411096,2/7/2023,14,150,3/20/2023,1
411096,2/21/2023,2,24,3/20/2023,1
411096,2/25/2023,0,4,3/20/2023,1
411096,2/26/2023,0,10,3/20/2023,1
411096,2/27/2023,0,10,3/20/2023,1
411096,2/28/2023,0,0,3/20/2023,1
411111,12/31/2022,46,1076,6/19/2023,1
411111,1/6/2023,30,820,6/19/2023,1
411111,1/14/2023,16,550,6/19/2023,1
411111,1/19/2023,0,44,6/19/2023,1
411111,1/20/2023,8,322,6/19/2023,1
411111,1/22/2023,0,28,6/19/2023,1
411111,1/23/2023,2,96,6/19/2023,1
411111,1/24/2023,0,58,6/19/2023,1
411111,1/25/2023,0,90,6/19/2023,1
411111,1/26/2023,12,336,6/19/2023,1
411111,1/30/2023,2,48,6/19/2023,1
411111,1/31/2023,2,84,6/19/2023,1
411111,2/1/2023,16,226,6/19/2023,1
411111,2/3/2023,0,32,6/19/2023,1
411111,2/4/2023,2,70,6/19/2023,1
411111,2/5/2023,38,590,6/19/2023,1
411111,2/12/2023,20,218,6/19/2023,1
411111,2/15/2023,4,68,6/19/2023,1
411111,2/16/2023,2,54,6/19/2023,1
411111,2/17/2023,4,66,6/19/2023,1
411111,2/18/2023,4,62,6/19/2023,1
411111,2/19/2023,2,94,6/19/2023,1
411111,2/20/2023,2,20,6/19/2023,1
411182,12/31/2022,16,538,5/6/2023,1
411182,1/3/2023,24,786,5/6/2023,1
411182,1/31/2023,34,1002,5/6/2023,1
411182,2/11/2023,0,42,5/6/2023,1
411182,2/12/2023,4,120,5/6/2023,1
411182,2/15/2023,0,48,5/6/2023,1
411182,2/16/2023,0,18,5/6/2023,1
411182,2/17/2023,0,54,5/6/2023,1
411389,12/31/2022,0,1,2/28/2023,1
411389,1/1/2023,0,6,2/28/2023,1
411389,1/3/2023,0,3,2/28/2023,1
411389,1/5/2023,0,4,2/28/2023,1
411389,1/6/2023,0,0,2/28/2023,1
411389,1/7/2023,0,2,2/28/2023,1
411389,1/8/2023,0,4,2/28/2023,1
411389,1/9/2023,0,5,2/28/2023,1
411389,1/31/2023,4,143,2/28/2023,1
411424,12/31/2022,12,242,6/29/2023,1
411424,1/13/2023,2,46,6/29/2023,1
411424,1/19/2023,0,1,6/29/2023,1
411424,1/20/2023,0,7,6/29/2023,1
411424,1/21/2023,0,12,6/29/2023,1
411424,1/22/2023,0,1,6/29/2023,1
411424,1/23/2023,0,3,6/29/2023,1
411424,1/24/2023,0,1,6/29/2023,1
411424,1/25/2023,0,2,6/29/2023,1
411424,1/31/2023,12,220,6/29/2023,1
411424,2/14/2023,2,20,6/29/2023,1
411424,2/28/2023,10,200,6/29/2023,1
411424,3/4/2023,15,342,6/29/2023,1
411424,3/31/2023,6,141,6/29/2023,1
411424,4/6/2023,11,216,6/29/2023,1
411424,4/19/2023,4,87,6/29/2023,1
411424,4/25/2023,0,20,6/29/2023,1
411424,4/26/2023,0,0,6/29/2023,1
411424,4/27/2023,0,7,6/29/2023,1
411424,4/29/2023,0,0,6/29/2023,1
411424,4/30/2023,8,145,6/29/2023,1
411424,5/12/2023,0,0,6/29/2023,1
411424,5/13/2023,5,89,6/29/2023,1
411424,5/21/2023,1,25,6/29/2023,1
411424,5/24/2023,0,15,6/29/2023,1
411424,5/26/2023,0,17,6/29/2023,1
411424,5/31/2023,10,219,6/29/2023,1
411462,12/31/2022,2,44,6/2/2023,1
411462,1/5/2023,0,0,6/2/2023,1
411462,1/6/2023,0,2,6/2/2023,1
411462,1/12/2023,0,8,6/2/2023,1
411462,1/19/2023,0,0,6/2/2023,1
411462,1/20/2023,0,0,6/2/2023,1
411462,1/21/2023,0,0,6/2/2023,1
411462,1/22/2023,0,0,6/2/2023,1
411462,1/31/2023,2,52,6/2/2023,1
411462,2/19/2023,0,2,6/2/2023,1
411462,2/20/2023,0,0,6/2/2023,1
411462,2/28/2023,4,58,6/2/2023,1
411462,3/4/2023,0,16,6/2/2023,1
411462,3/5/2023,0,12,6/2/2023,1
411462,3/6/2023,0,2,6/2/2023,1
411462,3/7/2023,2,22,6/2/2023,1
411462,3/8/2023,0,6,6/2/2023,1
411462,3/9/2023,0,20,6/2/2023,1
411462,3/10/2023,0,24,6/2/2023,1
411462,3/11/2023,0,28,6/2/2023,1
411462,3/12/2023,0,24,6/2/2023,1
411462,3/13/2023,14,346,6/2/2023,1
411462,3/24/2023,4,96,6/2/2023,1
411462,3/28/2023,0,0,6/2/2023,1
411462,3/31/2023,28,372,6/2/2023,1
411462,4/6/2023,26,586,6/2/2023,1
411462,4/18/2023,0,0,6/2/2023,1
411541,1/31/2023,54,1096,4/17/2023,1
411541,2/10/2023,20,460,4/17/2023,1
411541,2/28/2023,64,640,4/17/2023,1
411541,3/14/2023,20,24,4/17/2023,1
411541,3/15/2023,2,56,4/17/2023,1
411585,12/31/2022,16,227,2/27/2023,1
411585,1/31/2023,0,5,2/27/2023,1
411585,2/1/2023,9,137,2/27/2023,1
411588,12/31/2022,5,144,2/27/2023,1
411588,1/31/2023,4,146,2/27/2023,1
411650,12/31/2022,2,66,5/20/2023,1
411650,1/6/2023,0,0,5/20/2023,1
411650,1/7/2023,0,18,5/20/2023,1
411650,1/13/2023,0,24,5/20/2023,1
411650,1/17/2023,0,4,5/20/2023,1
411650,1/18/2023,0,0,5/20/2023,1
411650,1/20/2023,0,0,5/20/2023,1
411650,1/21/2023,0,0,5/20/2023,1
411650,1/28/2023,0,0,5/20/2023,1
411650,1/31/2023,0,0,5/20/2023,1
411650,2/1/2023,0,2,5/20/2023,1
411650,2/2/2023,0,2,5/20/2023,1
411650,2/3/2023,0,4,5/20/2023,1
411650,2/8/2023,0,2,5/20/2023,1
411650,2/9/2023,0,22,5/20/2023,1
411650,2/10/2023,0,52,5/20/2023,1
411650,2/11/2023,4,170,5/20/2023,1
411650,2/16/2023,0,28,5/20/2023,1
411650,2/17/2023,2,82,5/20/2023,1
411650,2/18/2023,2,112,5/20/2023,1
411650,2/21/2023,8,322,5/20/2023,1
411650,2/28/2023,24,880,5/20/2023,1
411650,3/21/2023,0,12,5/20/2023,1
411650,3/22/2023,0,38,5/20/2023,1
411650,3/23/2023,4,148,5/20/2023,1
411650,3/27/2023,2,122,5/20/2023,1
411650,3/31/2023,6,256,5/20/2023,1
411650,4/6/2023,0,0,5/20/2023,1
411650,4/7/2023,0,0,5/20/2023,1
411650,4/8/2023,0,0,5/20/2023,1
411735,12/31/2022,88,726,4/24/2023,1
411735,1/19/2023,0,16,4/24/2023,1
411735,1/20/2023,0,32,4/24/2023,1
411735,1/21/2023,0,24,4/24/2023,1
411735,1/22/2023,0,30,4/24/2023,1
411735,1/23/2023,4,146,4/24/2023,1
411735,1/29/2023,0,10,4/24/2023,1
411735,1/31/2023,106,652,4/24/2023,1
411735,3/31/2023,298,2188,4/24/2023,1
411776,12/31/2022,6,96,6/1/2023,1
411776,1/5/2023,13,277,6/1/2023,1
411776,1/31/2023,9,160,6/1/2023,1
411776,2/3/2023,2,3,6/1/2023,1
411776,2/4/2023,0,14,6/1/2023,1
411776,2/5/2023,0,13,6/1/2023,1
411776,2/6/2023,6,93,6/1/2023,1
411776,2/16/2023,2,28,6/1/2023,1
411776,2/28/2023,1,19,6/1/2023,1
411776,3/2/2023,0,8,6/1/2023,1
411776,3/19/2023,0,0,6/1/2023,1
411776,3/20/2023,0,0,6/1/2023,1
411776,3/21/2023,0,0,6/1/2023,1
411776,3/22/2023,0,0,6/1/2023,1
411776,3/31/2023,0,3,6/1/2023,1
411776,4/5/2023,0,0,6/1/2023,1
411827,12/31/2022,2,100,6/4/2023,1
411827,1/10/2023,0,10,6/4/2023,1
411827,1/12/2023,11,203,6/4/2023,1
411827,1/31/2023,3,106,6/4/2023,1
411857,12/31/2022,58,684,5/15/2023,1
411857,1/28/2023,6,104,5/15/2023,1
411857,1/31/2023,12,124,5/15/2023,1
411857,2/4/2023,4,22,5/15/2023,1
411857,2/5/2023,18,380,5/15/2023,1
411857,2/16/2023,0,22,5/15/2023,1
411857,2/17/2023,2,42,5/15/2023,1
411857,2/18/2023,0,26,5/15/2023,1
411857,2/19/2023,0,32,5/15/2023,1
411857,2/20/2023,2,44,5/15/2023,1
411857,2/21/2023,2,56,5/15/2023,1
411857,2/23/2023,4,76,5/15/2023,1
411857,2/26/2023,0,6,5/15/2023,1
411898,12/31/2022,24,370,6/3/2023,1
411898,1/19/2023,12,186,6/3/2023,1
411898,1/31/2023,6,114,6/3/2023,1
411898,2/3/2023,0,2,6/3/2023,1
411898,2/4/2023,2,48,6/3/2023,1
411898,2/7/2023,0,2,6/3/2023,1
411898,2/8/2023,16,212,6/3/2023,1
411898,2/27/2023,0,4,6/3/2023,1
411898,2/28/2023,0,10,6/3/2023,1
411898,3/1/2023,0,12,6/3/2023,1
411898,3/2/2023,0,6,6/3/2023,1
411898,3/3/2023,0,12,6/3/2023,1
411898,3/4/2023,0,6,6/3/2023,1
411898,3/5/2023,0,12,6/3/2023,1
411898,3/6/2023,0,4,6/3/2023,1
411898,3/7/2023,0,16,6/3/2023,1
411898,3/8/2023,0,0,6/3/2023,1
411898,3/9/2023,0,10,6/3/2023,1
411898,3/10/2023,0,14,6/3/2023,1
411898,3/11/2023,0,10,6/3/2023,1
411898,3/12/2023,0,12,6/3/2023,1
411898,3/13/2023,2,56,6/3/2023,1
411898,3/18/2023,0,4,6/3/2023,1
411898,3/19/2023,0,10,6/3/2023,1
411898,3/20/2023,4,40,6/3/2023,1
411898,3/23/2023,2,74,6/3/2023,1
411898,3/28/2023,0,0,6/3/2023,1
411898,3/31/2023,10,178,6/3/2023,1
411898,4/11/2023,8,188,6/3/2023,1
411898,4/25/2023,0,0,6/3/2023,1
411928,12/31/2022,1,49,5/30/2023,1
411928,1/4/2023,0,12,5/30/2023,1
411928,1/5/2023,1,64,5/30/2023,1
411928,1/10/2023,0,17,5/30/2023,1
411928,1/11/2023,0,14,5/30/2023,1
411928,1/12/2023,0,19,5/30/2023,1
411928,1/13/2023,1,44,5/30/2023,1
411928,1/16/2023,0,9,5/30/2023,1
411928,1/17/2023,0,20,5/30/2023,1
411928,1/18/2023,0,15,5/30/2023,1
411928,1/19/2023,3,12,5/30/2023,1
411928,1/20/2023,0,8,5/30/2023,1
411928,1/21/2023,7,50,5/30/2023,1
411928,1/23/2023,1,27,5/30/2023,1
411928,1/24/2023,0,15,5/30/2023,1
411928,1/25/2023,5,61,5/30/2023,1
411928,1/27/2023,0,4,5/30/2023,1
411928,1/28/2023,0,24,5/30/2023,1
411928,1/29/2023,0,15,5/30/2023,1
411928,1/30/2023,0,12,5/30/2023,1
411928,1/31/2023,0,15,5/30/2023,1
411928,2/1/2023,2,61,5/30/2023,1
411928,2/6/2023,0,9,5/30/2023,1
411928,2/7/2023,4,161,5/30/2023,1
411928,2/17/2023,0,7,5/30/2023,1
411928,2/18/2023,0,15,5/30/2023,1
411928,2/19/2023,0,16,5/30/2023,1
411928,2/20/2023,0,18,5/30/2023,1
411928,2/21/2023,0,15,5/30/2023,1
411928,2/28/2023,2,75,5/30/2023,1
411928,3/2/2023,0,8,5/30/2023,1
411928,3/3/2023,2,69,5/30/2023,1
411928,3/11/2023,0,9,5/30/2023,1
411928,3/12/2023,0,9,5/30/2023,1
411928,3/13/2023,0,15,5/30/2023,1
411928,3/14/2023,0,0,5/30/2023,1
411928,3/15/2023,0,5,5/30/2023,1
411928,3/16/2023,0,9,5/30/2023,1
411928,3/17/2023,1,30,5/30/2023,1
411928,3/20/2023,0,2,5/30/2023,1
411928,3/21/2023,0,11,5/30/2023,1
411928,3/22/2023,0,16,5/30/2023,1
411928,3/23/2023,1,25,5/30/2023,1
411928,3/24/2023,0,0,5/30/2023,1
411928,3/25/2023,0,11,5/30/2023,1
411928,3/31/2023,11,134,5/30/2023,1
411943,12/31/2022,6,104,6/11/2023,1
411943,1/7/2023,0,0,6/11/2023,1
411943,1/8/2023,0,0,6/11/2023,1
411943,1/9/2023,0,2,6/11/2023,1
411943,1/10/2023,0,12,6/11/2023,1
411943,1/11/2023,0,10,6/11/2023,1
411943,1/12/2023,4,68,6/11/2023,1
411943,1/19/2023,0,2,6/11/2023,1
411943,1/20/2023,0,8,6/11/2023,1
411943,1/21/2023,0,8,6/11/2023,1
411943,1/22/2023,0,10,6/11/2023,1
411943,1/23/2023,2,64,6/11/2023,1
411943,1/29/2023,0,2,6/11/2023,1
411943,1/30/2023,0,10,6/11/2023,1
411943,1/31/2023,0,4,6/11/2023,1
411943,2/1/2023,0,4,6/11/2023,1
411943,2/2/2023,0,6,6/11/2023,1
411943,2/3/2023,6,52,6/11/2023,1
411943,2/9/2023,0,0,6/11/2023,1
411943,2/10/2023,0,10,6/11/2023,1
411943,2/11/2023,0,0,6/11/2023,1
411943,2/12/2023,0,26,6/11/2023,1
411943,2/15/2023,0,40,6/11/2023,1
411943,2/18/2023,0,0,6/11/2023,1
411943,2/19/2023,0,6,6/11/2023,1
411943,2/20/2023,2,60,6/11/2023,1
411943,2/27/2023,0,6,6/11/2023,1
411943,2/28/2023,0,8,6/11/2023,1
411943,3/1/2023,0,10,6/11/2023,1
411943,3/2/2023,0,12,6/11/2023,1
411943,3/3/2023,0,8,6/11/2023,1
411943,3/4/2023,0,10,6/11/2023,1
411943,3/5/2023,0,4,6/11/2023,1
411943,3/6/2023,6,114,6/11/2023,1
411943,3/18/2023,0,2,6/11/2023,1
411943,3/19/2023,0,10,6/11/2023,1
411943,3/20/2023,0,10,6/11/2023,1
411943,3/21/2023,4,78,6/11/2023,1
411943,3/28/2023,0,0,6/11/2023,1
411943,3/31/2023,12,178,6/11/2023,1
411943,4/15/2023,6,78,6/11/2023,1
411943,4/25/2023,0,10,6/11/2023,1
411943,4/26/2023,0,8,6/11/2023,1
411943,4/30/2023,2,66,6/11/2023,1
411943,5/6/2023,0,0,6/11/2023,1
411943,5/7/2023,0,0,6/11/2023,1
411943,5/8/2023,0,0,6/11/2023,1
411943,5/13/2023,0,0,6/11/2023,1
412072,12/31/2022,8,152,6/12/2023,1
412072,1/17/2023,0,0,6/12/2023,1
412072,1/18/2023,1,35,6/12/2023,1
412072,1/31/2023,2,60,6/12/2023,1
412072,2/21/2023,0,13,6/12/2023,1
412072,2/26/2023,0,0,6/12/2023,1
412072,2/27/2023,0,0,6/12/2023,1
412072,2/28/2023,4,47,6/12/2023,1
412072,3/20/2023,0,17,6/12/2023,1
412072,3/24/2023,0,20,6/12/2023,1
412072,3/28/2023,1,35,6/12/2023,1
412072,3/31/2023,0,9,6/12/2023,1
412072,4/1/2023,0,10,6/12/2023,1
412072,4/2/2023,5,99,6/12/2023,1
412072,4/12/2023,0,17,6/12/2023,1
412072,4/14/2023,0,2,6/12/2023,1
412072,4/15/2023,1,42,6/12/2023,1
412072,4/19/2023,0,11,6/12/2023,1
412072,4/21/2023,1,39,6/12/2023,1
412072,4/24/2023,0,27,6/12/2023,1
412072,4/27/2023,0,0,6/12/2023,1
412189,12/31/2022,10,102,6/6/2023,1
412189,1/1/2023,2,98,6/6/2023,1
412189,1/9/2023,0,10,6/6/2023,1
412189,1/10/2023,0,12,6/6/2023,1
412189,1/31/2023,18,512,6/6/2023,1
412195,12/31/2022,2,50,6/5/2023,1
412195,1/9/2023,0,6,6/5/2023,1
